827,110,2,22-Mar-2016
67,800,1,20-Apr-2016
426,339,1,21-Jul-2016
863,537,1,2-Feb-2016
568,226,1,4-Feb-2016
998,654,1,3-Jun-2016
429,265,1,11-Nov-2016
481,581,1,13-Jan-2016
589,173,1,27-Aug-2016
302,433,1,28-Dec-2016
485,398,1,10-Jun-2016
135,173,2,16-May-2016
84,652,1,20-Oct-2016
613,718,1,28-Aug-2016
449,863,1,2-Apr-2016
590,365,1,16-Jan-2016
335,703,1,9-Jan-2016
744,12,2,7-Mar-2016
457,890,1,26-Jan-2016
294,770,2,22-Apr-2016
371,595,1,1-Mar-2016
625,593,1,26-Jul-2016
595,25,1,9-Sep-2016
687,338,1,19-Mar-2016
951,573,1,16-Jul-2016
862,1,1,22-Sep-2016
722,455,1,22-Mar-2016
421,903,1,8-Jul-2016
312,766,1,23-Oct-2016
823,138,2,22-Mar-2016
872,283,2,3-Apr-2016
898,16,1,13-May-2016
786,940,1,2-Jul-2016
720,150,1,6-Mar-2016
11,928,1,21-Jun-2016
164,575,1,11-Sep-2016
279,769,1,20-Sep-2016
783,823,1,27-Aug-2016
913,430,1,13-Jun-2016
771,494,2,16-Jan-2016
581,108,1,18-Mar-2016
692,235,1,5-Jun-2016
565,584,1,20-Apr-2016
872,226,3,14-Sep-2016
183,939,2,21-Aug-2016
511,692,1,19-Nov-2016
962,762,1,25-Feb-2016
604,437,1,11-Oct-2016
434,533,1,11-Aug-2016
26,629,1,9-Jun-2016
544,869,1,21-Oct-2016
795,816,1,15-Dec-2016
643,820,1,21-Feb-2016
552,27,1,8-Sep-2016
120,843,2,20-Jan-2016
803,854,1,6-Feb-2016
810,927,1,21-Jul-2016
49,662,1,16-May-2016
332,306,1,8-Dec-2016
646,921,1,2-May-2016
795,466,2,13-Oct-2016
129,499,1,25-Apr-2016
935,233,2,1-Oct-2016
662,359,1,1-Mar-2016
925,584,2,23-Oct-2016
855,259,1,8-Oct-2016
505,335,1,25-Mar-2016
441,337,1,19-Aug-2016
127,74,1,27-Oct-2016
453,253,2,25-Jun-2016
756,101,1,14-Jul-2016
761,156,1,20-Nov-2016
840,192,1,17-Dec-2016
945,615,1,2-Apr-2016
316,181,1,18-Apr-2016
506,201,1,4-Mar-2016
638,942,1,15-Jan-2016
932,819,1,24-Jun-2016
946,584,1,2-Jan-2016
389,525,2,16-Apr-2016
954,809,1,24-Mar-2016
916,706,1,27-Nov-2016
719,872,1,5-Nov-2016
77,109,1,3-Apr-2016
648,382,1,6-Jun-2016
289,161,1,19-Oct-2016
719,857,2,3-Nov-2016
410,296,1,23-Sep-2016
565,981,2,14-Dec-2016
356,434,1,20-Sep-2016
576,74,1,2-Apr-2016
687,853,2,18-Feb-2016
885,560,1,21-Apr-2016
150,245,2,22-Jun-2016
770,543,1,3-May-2016
409,544,1,4-Feb-2016
428,529,1,22-Jun-2016
513,908,1,13-Dec-2016
730,929,1,27-Jun-2016
619,951,2,25-Dec-2016
827,12,3,27-Jul-2016
799,721,2,14-Mar-2016
105,224,1,5-Oct-2016
866,469,1,13-Aug-2016
652,682,1,28-Jan-2016
737,69,1,20-Jan-2016
995,983,1,13-May-2016
557,423,1,18-Nov-2016
869,801,1,17-Jul-2016
884,129,1,12-Jul-2016
374,841,1,15-Jun-2016
567,939,2,14-Aug-2016
853,446,1,5-Feb-2016
301,730,1,11-Dec-2016
266,139,1,11-Mar-2016
883,208,1,26-Apr-2016
483,19,1,27-Jun-2016
241,412,1,2-Apr-2016
583,592,1,8-Sep-2016
235,698,1,7-Oct-2016
389,796,3,16-Jul-2016
3,699,1,18-Aug-2016
704,333,1,26-Dec-2016
853,598,2,23-Aug-2016
944,554,1,22-Apr-2016
362,728,1,2-Nov-2016
815,93,1,7-Oct-2016
153,250,2,1-Mar-2016
351,935,1,6-Apr-2016
172,679,2,3-Jul-2016
609,411,1,15-Jun-2016
148,298,1,21-Nov-2016
900,254,1,6-Mar-2016
311,74,1,9-Feb-2016
845,494,1,24-Jul-2016
204,388,2,5-Dec-2016
124,478,1,18-Oct-2016
232,96,1,10-Jan-2016
834,938,1,19-Jun-2016
922,536,1,25-Aug-2016
119,784,1,2-Nov-2016
639,574,1,26-Nov-2016
952,413,2,15-Apr-2016
364,776,1,15-May-2016
450,434,1,26-Nov-2016
405,746,1,3-Mar-2016
218,414,1,22-Feb-2016
691,155,2,24-Aug-2016
575,807,1,2-Apr-2016
688,446,1,18-Jul-2016
349,791,1,8-Jul-2016
498,286,1,2-Dec-2016
425,695,2,2-Apr-2016
998,854,2,6-Aug-2016
579,228,1,2-Oct-2016
907,654,1,24-Oct-2016
540,19,1,25-Nov-2016
625,534,2,24-Sep-2016
543,999,1,5-Feb-2016
411,643,1,23-Jul-2016
601,706,1,17-Jul-2016
484,768,1,22-Aug-2016
78,97,2,5-Sep-2016
613,301,2,24-Mar-2016
491,509,1,3-Jan-2016
956,62,1,2-Aug-2016
281,173,1,2-Sep-2016
725,853,1,7-Oct-2016
928,776,1,9-Jan-2016
91,145,1,26-Feb-2016
707,45,1,18-Sep-2016
33,745,1,11-Jul-2016
351,784,2,15-Jan-2016
12,844,1,27-Mar-2016
555,689,1,18-Feb-2016
886,951,1,9-Nov-2016
901,571,1,28-Jul-2016
328,654,1,15-Jul-2016
81,631,1,17-Jun-2016
590,693,2,3-Oct-2016
307,573,1,22-Jan-2016
702,352,1,23-Oct-2016
305,227,1,19-Jun-2016
32,49,1,5-Aug-2016
400,323,1,3-Apr-2016
256,519,1,24-Feb-2016
24,788,1,25-Apr-2016
364,87,2,1-Jan-2016
434,644,2,23-Apr-2016
26,719,2,19-May-2016
410,351,2,5-Aug-2016
263,112,1,1-Jan-2016
721,88,1,11-May-2016
111,446,1,28-May-2016
34,744,1,24-Aug-2016
467,107,1,17-Oct-2016
867,169,1,17-Jun-2016
936,896,1,2-May-2016
665,796,1,6-Nov-2016
573,982,1,26-Sep-2016
164,450,2,20-Jan-2016
376,188,1,24-Jan-2016
807,743,1,20-Apr-2016
964,912,1,13-Oct-2016
373,834,1,24-Jan-2016
330,214,1,11-Aug-2016
314,415,1,3-Aug-2016
736,412,1,28-Sep-2016
585,507,2,10-Apr-2016
535,59,1,12-Jul-2016
423,620,1,28-Sep-2016
723,950,1,27-Aug-2016
861,736,1,5-Aug-2016
116,437,1,18-Oct-2016
394,585,1,22-Jul-2016
937,774,1,17-Nov-2016
429,631,2,19-Jul-2016
550,252,1,1-Aug-2016
195,823,1,9-Feb-2016
882,55,1,28-Jun-2016
729,535,1,21-Oct-2016
854,544,1,10-Aug-2016
704,781,2,4-Aug-2016
413,620,1,1-Dec-2016
439,188,1,21-Aug-2016
422,543,1,25-Jun-2016
948,336,1,16-Jul-2016
754,14,1,25-Sep-2016
514,676,1,11-Feb-2016
94,381,1,26-Nov-2016
896,948,1,6-Jan-2016
702,356,2,19-Jun-2016
709,410,1,18-Mar-2016
180,41,1,23-Sep-2016
429,461,3,28-Mar-2016
816,247,1,14-Jan-2016
180,890,2,24-Dec-2016
802,906,1,5-Mar-2016
938,556,1,9-Feb-2016
502,426,2,6-Oct-2016
40,744,1,11-Jan-2016
270,743,1,25-Sep-2016
90,29,1,22-Jul-2016
916,139,2,10-Oct-2016
175,483,1,7-Dec-2016
185,773,1,27-Feb-2016
180,337,3,5-Nov-2016
174,916,1,7-Nov-2016
987,342,1,21-Mar-2016
295,506,1,16-Oct-2016
329,236,1,6-Sep-2016
473,930,1,2-Mar-2016
62,126,1,10-Jan-2016
279,133,2,9-Dec-2016
222,221,1,15-Jan-2016
319,336,1,11-Sep-2016
19,708,1,15-May-2016
887,569,1,10-Aug-2016
913,48,2,13-Apr-2016
144,683,1,27-Nov-2016
435,519,1,18-Jul-2016
10,95,1,12-Jun-2016
156,828,1,25-Jun-2016
953,309,1,28-Jun-2016
337,892,1,9-Sep-2016
662,342,2,20-Aug-2016
690,253,1,4-Jul-2016
727,998,1,27-Jan-2016
321,65,1,28-Aug-2016
42,215,1,10-Feb-2016
905,975,1,26-Oct-2016
377,312,1,23-Aug-2016
151,586,1,25-Sep-2016
675,23,1,13-Aug-2016
83,901,1,15-Oct-2016
346,210,2,23-Jun-2016
864,616,1,24-Oct-2016
688,806,2,1-Sep-2016
296,307,1,8-Oct-2016
168,26,1,16-Sep-2016
670,101,1,26-Jun-2016
714,72,2,24-Feb-2016
164,249,3,10-Dec-2016
898,973,2,4-Jun-2016
203,925,1,17-Mar-2016
531,956,1,4-Apr-2016
495,18,1,5-Oct-2016
974,512,1,13-Sep-2016
191,218,1,27-Oct-2016
146,785,1,2-Jul-2016
772,568,1,25-Feb-2016
278,706,1,3-Dec-2016
934,64,1,3-Sep-2016
901,441,2,18-Nov-2016
445,655,1,14-Oct-2016
754,793,2,27-Nov-2016
842,469,1,14-Feb-2016
48,606,1,16-Sep-2016
605,849,1,18-Oct-2016
750,1,1,16-Apr-2016
268,747,1,27-Sep-2016
919,6,1,15-Nov-2016
673,965,1,9-Dec-2016
723,523,2,1-Feb-2016
113,202,1,2-Dec-2016
228,759,1,26-Jan-2016
252,615,1,12-Nov-2016
349,90,2,11-Jan-2016
675,76,2,8-Jan-2016
754,272,3,28-Dec-2016
234,585,1,21-Apr-2016
370,747,1,9-May-2016
87,929,1,28-Jun-2016
767,310,1,24-Jun-2016
50,72,1,7-Jun-2016
886,789,2,16-Dec-2016
952,112,3,24-Jan-2016
482,491,2,15-Apr-2016
316,950,2,26-Jan-2016
884,114,2,6-Aug-2016
923,12,1,17-Jul-2016
68,394,1,28-Jun-2016
662,35,3,19-Apr-2016
404,914,1,21-Dec-2016
845,521,2,16-Oct-2016
123,693,1,10-Jan-2016
830,853,1,13-Nov-2016
49,652,2,13-Jan-2016
187,440,1,4-Jan-2016
391,314,2,15-May-2016
710,842,1,8-Apr-2016
896,954,2,25-Dec-2016
761,960,2,1-Mar-2016
857,879,1,4-Apr-2016
410,538,3,11-Nov-2016
240,232,1,19-Jul-2016
495,483,2,18-Jul-2016
980,504,1,13-Oct-2016
509,380,1,3-Dec-2016
463,650,1,20-Apr-2016
35,57,1,21-May-2016
723,168,3,24-Jul-2016
322,436,1,26-Jun-2016
796,437,1,14-Oct-2016
177,942,1,27-Sep-2016
657,404,1,2-Jun-2016
692,353,2,20-Sep-2016
896,342,3,8-Apr-2016
745,914,1,26-Apr-2016
198,931,1,2-May-2016
595,892,2,7-Apr-2016
708,902,1,15-May-2016
357,700,1,20-Nov-2016
956,625,2,13-Aug-2016
342,531,2,13-Aug-2016
828,344,1,1-Jan-2016
400,638,2,2-Feb-2016
855,872,2,15-Apr-2016
862,240,2,25-Apr-2016
160,534,1,10-Jul-2016
399,624,1,1-Nov-2016
184,912,2,18-Mar-2016
970,444,1,1-Nov-2016
103,282,1,13-Oct-2016
596,913,1,2-Aug-2016
33,895,2,26-May-2016
480,568,2,19-Sep-2016
31,269,1,19-Nov-2016
505,995,2,12-Dec-2016
519,593,1,28-Jul-2016
357,10,2,18-Oct-2016
359,232,1,24-Jun-2016
412,776,2,20-Mar-2016
132,859,1,6-Jun-2016
894,621,1,15-Jan-2016
290,688,1,3-Jun-2016
419,439,1,9-Jul-2016
7,42,1,24-Sep-2016
683,251,1,4-Oct-2016
184,340,3,16-Jul-2016
497,341,2,24-Jul-2016
566,664,1,8-Jan-2016
1000,952,1,15-Jun-2016
59,480,1,24-Feb-2016
131,588,1,27-Feb-2016
514,585,2,11-Feb-2016
999,78,1,20-Feb-2016
950,618,1,23-Oct-2016
657,75,2,1-Jun-2016
274,866,1,19-Dec-2016
942,668,1,4-Dec-2016
652,338,2,1-Oct-2016
433,999,1,7-Aug-2016
585,329,3,24-Jun-2016
46,265,1,9-Jun-2016
565,530,3,7-Aug-2016
626,707,1,1-Nov-2016
447,583,1,18-Nov-2016
427,42,1,9-Apr-2016
906,222,1,23-Sep-2016
737,822,2,15-Oct-2016
798,433,1,19-Mar-2016
973,6,2,26-Oct-2016
213,183,1,22-Mar-2016
189,791,2,6-Dec-2016
411,785,2,8-Feb-2016
920,367,1,28-May-2016
807,79,2,23-May-2016
519,824,2,9-Jul-2016
323,795,1,20-Mar-2016
659,432,1,17-Jun-2016
508,381,1,2-Oct-2016
310,7,1,18-Oct-2016
522,899,1,25-Jun-2016
511,141,2,4-Jun-2016
844,45,1,23-Oct-2016
391,100,3,5-May-2016
904,233,1,11-Oct-2016
372,342,1,28-Sep-2016
43,569,2,15-Jun-2016
448,115,1,24-Feb-2016
11,986,2,10-Aug-2016
883,862,2,13-Oct-2016
785,621,1,19-May-2016
198,398,2,17-Mar-2016
747,139,1,1-Jul-2016
577,427,1,19-Feb-2016
433,289,2,15-Apr-2016
639,259,2,6-Nov-2016
668,281,1,4-Nov-2016
95,399,1,5-Apr-2016
39,42,1,19-Jul-2016
122,324,1,27-Jan-2016
394,593,2,4-Aug-2016
403,845,1,3-Mar-2016
274,896,2,21-Jul-2016
810,928,2,16-Apr-2016
999,410,2,4-Jun-2016
548,239,1,9-Sep-2016
873,636,1,15-May-2016
521,125,1,6-Dec-2016
713,454,1,6-Jan-2016
998,906,3,16-Jul-2016
748,40,1,21-Jul-2016
718,658,1,6-Feb-2016
663,789,1,24-Oct-2016
354,544,2,20-Oct-2016
635,424,1,25-Nov-2016
974,263,2,9-Apr-2016
841,235,1,14-May-2016
450,922,2,15-Aug-2016
430,77,1,2-Sep-2016
599,426,1,20-Nov-2016
205,839,1,3-Sep-2016
281,82,2,17-Mar-2016
339,854,1,20-Feb-2016
688,501,3,7-Sep-2016
773,956,1,22-Jul-2016
276,560,1,23-Dec-2016
111,461,2,5-Feb-2016
872,322,4,16-May-2016
113,920,2,14-Sep-2016
807,332,3,17-Jan-2016
868,419,1,3-Nov-2016
344,970,2,15-Mar-2016
72,392,1,25-Jul-2016
801,737,2,16-Mar-2016
629,947,1,23-Jan-2016
345,32,1,7-Sep-2016
325,612,1,16-Dec-2016
264,433,1,14-Aug-2016
471,663,1,7-Nov-2016
583,709,2,15-Nov-2016
307,223,2,13-Feb-2016
610,236,1,2-Dec-2016
680,722,1,28-Aug-2016
769,579,1,11-Sep-2016
438,80,1,2-Jan-2016
861,905,2,20-Aug-2016
73,719,1,22-Jan-2016
460,208,1,19-Nov-2016
572,679,1,24-Jun-2016
975,21,1,8-Feb-2016
331,23,1,10-Oct-2016
90,483,2,17-Nov-2016
281,880,3,21-Jul-2016
522,826,2,25-May-2016
805,358,1,12-Feb-2016
213,833,2,7-Jul-2016
63,842,1,1-Jan-2016
817,336,1,17-Aug-2016
417,840,2,7-Nov-2016
904,278,2,15-May-2016
919,765,2,3-May-2016
193,37,1,1-Aug-2016
529,517,1,5-May-2016
882,236,2,17-Nov-2016
664,729,1,12-Jun-2016
996,601,1,2-May-2016
872,297,5,19-Apr-2016
425,242,3,22-Mar-2016
761,211,3,21-Feb-2016
167,224,1,20-Jan-2016
473,664,2,26-May-2016
614,147,1,8-Dec-2016
839,194,1,20-Jul-2016
446,360,1,21-Jun-2016
9,879,1,15-May-2016
176,935,1,27-Nov-2016
5,524,1,16-Jul-2016
972,944,1,23-Mar-2016
472,290,1,10-Sep-2016
530,845,2,6-Mar-2016
466,222,1,20-Aug-2016
677,11,1,6-May-2016
442,777,1,28-Apr-2016
806,656,1,19-Dec-2016
317,166,2,19-Oct-2016
629,121,2,6-Aug-2016
747,205,2,8-Nov-2016
10,852,2,27-Jul-2016
120,623,3,27-Feb-2016
239,847,1,28-Jul-2016
682,875,1,23-Jan-2016
98,301,1,13-Sep-2016
492,722,1,24-Apr-2016
892,102,1,18-Sep-2016
838,465,1,25-Mar-2016
670,777,2,20-Oct-2016
987,368,2,20-Mar-2016
865,537,1,3-Oct-2016
297,7,1,27-May-2016
986,481,1,21-May-2016
956,504,3,27-May-2016
491,294,2,2-Jul-2016
366,80,1,23-Jan-2016
539,461,1,5-Jul-2016
17,565,1,28-Sep-2016
520,473,1,18-Nov-2016
366,525,2,24-Feb-2016
871,123,1,10-Apr-2016
173,33,1,20-Mar-2016
717,937,3,11-Oct-2016
675,325,3,5-Oct-2016
601,625,2,28-Nov-2016
893,783,1,22-Nov-2016
719,16,3,1-Dec-2016
571,666,1,8-Jun-2016
622,839,1,7-Dec-2016
244,643,1,3-Mar-2016
913,767,3,9-Apr-2016
120,537,4,25-Jun-2016
343,140,1,19-Aug-2016
669,300,1,18-May-2016
647,338,2,3-May-2016
760,370,1,21-Feb-2016
952,586,4,20-May-2016
774,65,2,4-Sep-2016
496,821,1,25-Jul-2016
649,358,1,3-Oct-2016
256,48,2,26-Feb-2016
681,44,1,23-Jun-2016
913,819,4,19-Jan-2016
427,767,2,27-Aug-2016
367,42,1,2-Sep-2016
768,235,1,10-Aug-2016
255,877,1,10-Apr-2016
508,634,2,12-Oct-2016
321,829,2,4-Mar-2016
136,913,1,27-Apr-2016
862,118,3,11-Jan-2016
114,135,1,16-Dec-2016
853,975,3,13-Sep-2016
921,805,1,21-Sep-2016
632,896,1,17-Oct-2016
116,722,2,7-Aug-2016
883,464,3,25-Sep-2016
68,363,2,19-Jan-2016
124,292,2,4-Jul-2016
491,701,3,17-Nov-2016
621,876,1,12-May-2016
12,977,2,18-Nov-2016
807,248,4,19-Nov-2016
767,994,2,27-May-2016
430,327,2,11-Jun-2016
295,623,2,19-Dec-2016
746,986,1,21-Jul-2016
304,432,1,26-Mar-2016
324,670,1,28-Oct-2016
478,830,1,12-Oct-2016
474,458,1,1-Mar-2016
570,827,1,4-Aug-2016
186,405,1,12-Oct-2016
337,742,2,12-Feb-2016
132,442,2,15-Jan-2016
819,129,1,26-Feb-2016
39,730,2,14-Apr-2016
398,53,1,15-Nov-2016
772,271,2,23-Aug-2016
669,670,2,1-Mar-2016
930,382,2,5-Jan-2016
13,642,1,24-Dec-2016
64,345,1,17-Nov-2016
668,658,2,26-Jul-2016
29,802,1,23-Mar-2016
75,884,1,3-Sep-2016
576,520,2,26-Jul-2016
552,586,2,9-Apr-2016
63,128,2,16-Dec-2016
102,499,1,17-Jun-2016
950,526,2,19-Oct-2016
796,399,2,16-Nov-2016
56,138,2,4-Jul-2016
333,649,1,21-Feb-2016
262,760,1,13-Aug-2016
193,105,2,9-Oct-2016
253,127,1,4-Dec-2016
60,2,1,20-Mar-2016
741,768,1,20-Dec-2016
998,569,4,13-Jan-2016
851,386,1,5-Mar-2016
876,357,1,10-Sep-2016
600,659,1,15-Jul-2016
982,88,1,13-May-2016
880,557,1,20-Apr-2016
613,380,3,7-Feb-2016
841,663,2,19-Jun-2016
734,899,1,14-Oct-2016
636,292,1,5-Nov-2016
760,804,2,8-Dec-2016
411,57,3,28-Oct-2016
936,675,2,21-Jun-2016
505,889,3,25-Jun-2016
304,976,2,2-Oct-2016
506,90,2,19-Apr-2016
724,408,1,4-Jun-2016
51,517,1,15-Oct-2016
796,875,3,11-Jul-2016
66,461,2,5-Jun-2016
239,815,2,3-Dec-2016
413,108,2,2-Mar-2016
624,167,1,7-Oct-2016
106,635,1,3-Sep-2016
5,372,2,25-Sep-2016
430,181,3,7-Oct-2016
473,794,3,2-Jun-2016
840,718,2,13-Aug-2016
609,571,2,13-Sep-2016
762,121,1,20-Aug-2016
891,988,1,24-Mar-2016
377,833,2,15-Dec-2016
611,471,1,13-Mar-2016
357,833,3,23-Jul-2016
13,846,2,25-Jan-2016
818,58,2,3-Mar-2016
274,956,3,15-Jun-2016
982,716,2,8-Jul-2016
413,548,3,15-Sep-2016
444,761,1,2-Apr-2016
692,869,3,1-Oct-2016
319,535,2,15-Jan-2016
183,967,3,5-Feb-2016
910,472,1,21-Sep-2016
532,210,1,14-Apr-2016
720,773,2,6-Jun-2016
372,157,2,14-Feb-2016
781,781,2,9-Oct-2016
846,217,1,2-Jan-2016
469,386,1,21-Jun-2016
817,385,2,28-Feb-2016
84,312,2,9-Apr-2016
539,328,2,9-Jul-2016
785,77,2,22-Sep-2016
216,2,1,18-Sep-2016
767,120,3,12-Apr-2016
985,380,1,11-Dec-2016
503,477,1,17-Aug-2016
834,698,2,20-Jun-2016
706,63,1,7-Oct-2016
33,952,3,28-Feb-2016
832,575,1,16-Aug-2016
687,733,3,2-Nov-2016
910,508,2,12-Mar-2016
259,306,1,9-Apr-2016
360,52,1,25-May-2016
208,446,2,4-Oct-2016
805,672,2,1-Mar-2016
994,869,1,1-Jan-2016
97,989,1,24-Sep-2016
380,948,1,25-Dec-2016
567,994,3,25-Jan-2016
249,103,1,27-May-2016
188,835,1,16-Dec-2016
301,886,2,24-May-2016
635,535,2,18-May-2016
14,382,1,8-Jul-2016
948,363,2,15-Mar-2016
161,850,2,15-Sep-2016
573,515,2,19-Apr-2016
562,838,2,28-Aug-2016
469,852,2,28-Jul-2016
211,62,1,19-Oct-2016
574,792,1,4-Jun-2016
473,720,4,21-Mar-2016
967,311,1,22-Jun-2016
178,902,1,27-Nov-2016
393,830,1,14-Dec-2016
100,685,1,7-Jul-2016
594,663,1,1-Jun-2016
148,168,2,7-Sep-2016
326,936,1,25-May-2016
457,350,2,17-Oct-2016
843,183,1,21-Aug-2016
551,69,1,21-Jun-2016
57,9,1,22-Sep-2016
676,732,2,11-Oct-2016
10,754,3,1-Nov-2016
545,625,1,23-Sep-2016
613,63,4,26-Dec-2016
80,649,2,8-Aug-2016
576,148,3,15-Dec-2016
175,457,2,6-Jan-2016
298,963,1,24-Oct-2016
261,757,1,5-Apr-2016
932,14,2,3-Nov-2016
798,468,2,25-Oct-2016
304,150,3,7-Nov-2016
50,294,2,3-Feb-2016
586,578,1,9-Mar-2016
437,524,1,17-Feb-2016
945,236,2,25-Aug-2016
889,742,1,26-Oct-2016
484,2,2,1-Dec-2016
988,343,1,5-Nov-2016
384,397,1,17-May-2016
704,976,3,3-May-2016
946,926,2,26-Oct-2016
32,711,2,21-Oct-2016
769,435,2,15-May-2016
164,326,4,20-May-2016
56,308,3,5-Feb-2016
341,316,1,22-Oct-2016
250,568,1,9-Sep-2016
786,795,2,3-Sep-2016
806,850,2,16-Feb-2016
901,909,3,14-Mar-2016
407,558,1,25-Apr-2016
263,776,2,19-Mar-2016
722,380,2,13-Aug-2016
560,747,1,13-Sep-2016
618,505,1,5-Jan-2016
166,437,1,26-Aug-2016
98,464,2,22-Jun-2016
896,533,4,11-Mar-2016
804,607,1,13-Nov-2016
855,698,3,4-Jan-2016
414,967,1,5-Nov-2016
396,219,2,6-Aug-2016
611,204,2,4-Oct-2016
797,205,1,15-May-2016
175,326,3,17-Jun-2016
679,590,1,20-Dec-2016
867,936,2,9-Jan-2016
665,8,2,25-Feb-2016
150,808,3,2-Feb-2016
7,653,2,27-Apr-2016
11,813,3,13-Aug-2016
943,600,1,18-Nov-2016
153,592,3,13-Feb-2016
356,91,2,17-Aug-2016
637,164,1,23-Aug-2016
378,151,2,23-Jan-2016
53,467,1,12-Oct-2016
301,186,3,20-May-2016
917,784,1,14-Oct-2016
177,859,2,17-May-2016
914,508,1,21-Aug-2016
191,224,2,21-Aug-2016
67,867,2,16-Dec-2016
619,25,3,22-Feb-2016
67,403,3,6-Mar-2016
76,697,1,27-Jan-2016
43,594,3,26-May-2016
523,253,1,11-Feb-2016
136,869,2,3-Aug-2016
311,514,2,16-Oct-2016
220,989,1,20-Feb-2016
594,980,2,2-Apr-2016
600,18,2,7-Oct-2016
909,660,1,18-Jun-2016
848,556,1,11-Sep-2016
598,795,2,23-Nov-2016
901,124,4,20-Sep-2016
39,89,3,12-Nov-2016
786,819,3,15-Dec-2016
504,936,1,6-Jan-2016
504,685,2,28-Mar-2016
719,309,4,10-Jun-2016
70,26,1,8-Aug-2016
849,657,1,16-Feb-2016
507,747,1,17-Jul-2016
418,499,1,21-Oct-2016
535,551,2,22-Nov-2016
912,637,1,24-Nov-2016
860,569,1,4-Feb-2016
257,600,2,25-Jul-2016
982,38,3,13-Jun-2016
851,451,2,15-Jun-2016
363,748,1,23-Jan-2016
582,661,1,13-Sep-2016
656,469,1,11-Sep-2016
199,983,1,8-Apr-2016
318,294,1,9-Aug-2016
838,166,2,21-Jan-2016
190,686,1,24-Apr-2016
650,805,1,25-Mar-2016
850,20,1,21-Jun-2016
626,949,2,17-May-2016
489,985,2,2-Jun-2016
461,464,1,16-Oct-2016
555,45,2,28-Jun-2016
786,880,4,24-Jan-2016
347,671,1,14-Oct-2016
796,79,4,16-Jun-2016
194,616,1,22-Feb-2016
146,508,2,26-Jun-2016
779,491,1,2-Mar-2016
565,758,4,13-Apr-2016
904,26,3,22-Dec-2016
806,90,3,11-Apr-2016
425,776,4,24-Mar-2016
675,466,4,24-Jan-2016
190,812,2,13-Jan-2016
338,126,1,26-Sep-2016
427,460,3,20-Dec-2016
929,497,1,5-Apr-2016
