230,19,6,422
231,19,29,259
232,19,35,94
233,19,44,165
234,19,43,129
235,19,21,286
236,19,32,640
237,19,2,205
238,19,24,153
239,19,30,620
240,19,3,88
241,19,25,619
242,19,23,714
243,19,1,407
244,19,5,400
245,19,12,762
246,19,14,693
247,19,33,424
248,19,16,205
249,19,28,260
250,38,9,422
251,38,36,323
252,38,18,510
253,38,26,735
254,38,20,391
255,38,8,122
256,38,39,595
257,38,37,690
258,38,7,705
259,38,41,549
260,38,4,371
261,38,27,89
262,38,15,207
263,38,42,222
264,38,40,434
265,38,11,147
266,38,31,792
267,38,13,557
268,38,6,692
269,38,29,366
270,38,35,404
271,38,44,137
272,38,43,334
273,38,21,769
274,38,32,589
275,38,2,339
276,38,24,302
277,38,30,769
278,38,3,400
279,38,25,193
280,38,23,375
281,38,1,179
282,38,5,674
283,38,12,736
284,38,14,439
285,38,33,720
286,38,16,712
287,38,28,654
288,9,36,202
289,9,18,661
290,9,26,317
291,9,20,629
292,9,8,172
293,9,39,548
294,9,37,709
295,9,7,272
296,9,41,181
297,9,4,213
298,9,27,640
299,9,15,153
300,9,42,97
301,9,40,401
302,9,11,521
303,9,31,286
304,9,13,473
305,9,6,436
306,9,29,279
307,9,35,438
308,9,44,489
309,9,43,513
310,9,21,763
311,9,32,152
312,9,2,455
313,9,24,384
314,9,30,339
315,9,3,695
316,9,25,194
317,9,23,472
318,9,1,779
319,9,5,380
320,9,12,92
321,9,14,198
322,9,33,758
323,9,16,735
324,9,28,501
325,36,18,76
326,36,26,407
327,36,20,261
328,36,8,347
329,36,39,476
330,36,37,327
331,36,7,731
332,36,41,645
333,36,4,501
334,36,27,246
335,36,15,743
336,36,42,643
337,36,40,362
338,36,11,430
339,36,31,110
340,36,13,615
341,36,6,527
342,36,29,562
343,36,35,92
344,36,44,386
345,36,43,785
346,36,21,468
347,36,32,224
348,36,2,278
349,36,24,101
350,36,30,412
351,36,3,323
352,36,25,305
353,36,23,169
354,36,1,543
355,36,5,628
356,36,12,728
357,36,14,691
358,36,33,749
359,36,16,290
360,36,28,624
361,18,26,322
362,18,20,186
363,18,8,86
364,18,39,688
365,18,37,269
366,18,7,178
367,18,41,261
368,18,4,672
369,18,27,538
370,18,15,182
371,18,42,508
372,18,40,81
373,18,11,787
374,18,31,348
375,18,13,453
376,18,6,620
377,18,29,178
378,18,35,419
379,18,44,415
380,18,43,424
381,18,21,333
382,18,32,419
383,18,2,400
384,18,24,434
385,18,30,216
386,18,3,453
387,18,25,114
388,18,23,329
389,18,1,185
390,18,5,648
391,18,12,421
392,18,14,457
393,18,33,328
394,18,16,754
395,18,28,509
396,26,20,119
397,26,8,209
398,26,39,353
399,26,37,123
400,26,7,583
401,26,41,396
402,26,4,680
403,26,27,246
404,26,15,462
405,26,42,797
406,26,40,667
407,26,11,569
408,26,31,224
409,26,13,211
410,26,6,537
411,26,29,312
412,26,35,307
413,26,44,339
414,26,43,373
415,26,21,259
416,26,32,615
417,26,2,210
418,26,24,280
419,26,30,473
420,26,3,316
421,26,25,466
422,26,23,594
423,26,1,150
424,26,5,461
425,26,12,771
426,26,14,339
427,26,33,189
428,26,16,689
429,26,28,652
430,20,8,639
431,20,39,228
432,20,37,782
433,20,7,471
434,20,41,528
435,20,4,353
436,20,27,420
437,20,15,166
438,20,42,698
439,20,40,245
440,20,11,750
441,20,31,345
442,20,13,594
443,20,6,599
444,20,29,275
445,20,35,131
446,20,44,78
447,20,43,754
448,20,21,191
449,20,32,307
450,20,2,306
451,20,24,307
452,20,30,341
453,20,3,795
454,20,25,116
455,20,23,148
456,20,1,330
457,20,5,605
458,20,12,67
459,20,14,574
460,20,33,395
461,20,16,689
462,20,28,538
463,8,39,564
464,8,37,519
465,8,7,508
466,8,41,186
467,8,4,266
468,8,27,440
469,8,15,349
470,8,42,716
471,8,40,742
472,8,11,88
473,8,31,622
474,8,13,292
475,8,6,315
476,8,29,611
477,8,35,67
478,8,44,106
479,8,43,486
480,8,21,365
481,8,32,606
482,8,2,175
483,8,24,99
484,8,30,516
485,8,3,604
486,8,25,360
487,8,23,142
488,8,1,310
489,8,5,153
490,8,12,199
491,8,14,331
492,8,33,111
493,8,16,217
494,8,28,166
495,39,37,318
496,39,7,413
497,39,41,372
498,39,4,775
499,39,27,510
500,39,15,734
501,39,42,750
502,39,40,251
503,39,11,157
504,39,31,255
505,39,13,391
506,39,6,467
507,39,29,725
508,39,35,521
509,39,44,226
510,39,43,568
511,39,21,250
512,39,32,387
513,39,2,285
514,39,24,742
515,39,30,101
516,39,3,379
517,39,25,624
518,39,23,709
519,39,1,563
520,39,5,131
521,39,12,527
522,39,14,580
523,39,33,643
524,39,16,660
525,39,28,253
526,37,7,400
527,37,41,317
528,37,4,727
529,37,27,267
530,37,15,108
531,37,42,542
532,37,40,301
533,37,11,330
534,37,31,678
535,37,13,602
536,37,6,416
537,37,29,69
538,37,35,730
539,37,44,378
540,37,43,276
541,37,21,116
542,37,32,140
543,37,2,446
544,37,24,695
545,37,30,694
546,37,3,246
547,37,25,795
548,37,23,370
549,37,1,691
550,37,5,385
551,37,12,157
552,37,14,635
553,37,33,639
554,37,16,308
555,37,28,74
556,7,41,550
557,7,4,772
558,7,27,155
559,7,15,143
560,7,42,181
561,7,40,671
562,7,11,697
563,7,31,356
564,7,13,609
565,7,6,352
566,7,29,517
567,7,35,664
568,7,44,556
569,7,43,485
570,7,21,389
571,7,32,336
572,7,2,480
573,7,24,606
574,7,30,762
575,7,3,324
576,7,25,171
577,7,23,67
578,7,1,212
579,7,5,292
580,7,12,592
581,7,14,340
582,7,33,592
583,7,16,286
584,7,28,326
585,41,4,650
586,41,27,181
587,41,15,193
588,41,42,570
589,41,40,662
590,41,11,245
591,41,31,682
592,41,13,125
593,41,6,162
594,41,29,509
595,41,35,329
596,41,44,502
597,41,43,713
598,41,21,148
599,41,32,447
600,41,2,200
601,41,24,581
602,41,30,517
603,41,3,83
604,41,25,636
605,41,23,635
606,41,1,186
607,41,5,286
608,41,12,309
609,41,14,495
610,41,33,328
611,41,16,146
612,41,28,127
613,4,27,501
614,4,15,188
615,4,42,335
616,4,40,155
617,4,11,565
618,4,31,158
619,4,13,497
620,4,6,715
621,4,29,767
622,4,35,432
623,4,44,265
624,4,43,789
625,4,21,150
626,4,32,293
627,4,2,264
628,4,24,212
629,4,30,85
630,4,3,583
631,4,25,449
632,4,23,213
633,4,1,390
634,4,5,641
635,4,12,275
636,4,14,669
637,4,33,341
638,4,16,199
639,4,28,156
640,27,15,320
641,27,42,612
642,27,40,322
643,27,11,85
644,27,31,224
645,27,13,481
646,27,6,741
647,27,29,659
648,27,35,664
649,27,44,402
650,27,43,165
651,27,21,603
652,27,32,284
653,27,2,228
654,27,24,426
655,27,30,193
656,27,3,306
657,27,25,534
658,27,23,491
659,27,1,124
660,27,5,147
661,27,12,649
662,27,14,494
663,27,33,534
664,27,16,290
665,27,28,314
666,15,42,412
667,15,40,568
668,15,11,708
669,15,31,478
670,15,13,86
671,15,6,304
672,15,29,770
673,15,35,547
674,15,44,328
675,15,43,201
676,15,21,672
677,15,32,362
678,15,2,309
679,15,24,707
680,15,30,315
681,15,3,216
682,15,25,182
683,15,23,173
684,15,1,242
685,15,5,562
686,15,12,449
687,15,14,314
688,15,33,147
689,15,16,435
690,15,28,65
691,42,40,296
692,42,11,290
693,42,31,245
694,42,13,399
695,42,6,257
696,42,29,301
697,42,35,755
698,42,44,338
699,42,43,778
700,42,21,783
701,42,32,306
702,42,2,787
703,42,24,557
704,42,30,589
705,42,3,636
706,42,25,102
707,42,23,692
708,42,1,456
709,42,5,750
710,42,12,131
711,42,14,103
712,42,33,343
713,42,16,538
714,42,28,454
715,40,11,681
716,40,31,79
717,40,13,623
718,40,6,421
719,40,29,439
720,40,35,134
721,40,44,227
722,40,43,352
723,40,21,355
724,40,32,527
725,40,2,428
726,40,24,651
727,40,30,278
728,40,3,532
729,40,25,762
730,40,23,232
731,40,1,765
732,40,5,294
733,40,12,475
734,40,14,335
735,40,33,173
736,40,16,699
737,40,28,741
738,11,31,670
739,11,13,155
740,11,6,165
741,11,29,712
742,11,35,685
743,11,44,677
744,11,43,79
745,11,21,406
746,11,32,565
747,11,2,674
748,11,24,554
749,11,30,361
750,11,3,372
751,11,25,148
752,11,23,586
753,11,1,537
754,11,5,580
755,11,12,559
756,11,14,151
757,11,33,99
758,11,16,629
759,11,28,392
760,31,13,405
761,31,6,633
762,31,29,193
763,31,35,148
764,31,44,282
765,31,43,298
766,31,21,783
767,31,32,709
768,31,2,212
769,31,24,577
770,31,30,209
771,31,3,139
772,31,25,325
773,31,23,107
774,31,1,228
775,31,5,369
776,31,12,777
777,31,14,703
778,31,33,109
779,31,16,762
780,31,28,581
781,13,6,178
782,13,29,723
783,13,35,637
784,13,44,749
785,13,43,566
786,13,21,458
787,13,32,374
788,13,2,150
789,13,24,166
790,13,30,224
791,13,3,135
792,13,25,89
793,13,23,688
794,13,1,505
795,13,5,60
796,13,12,178
797,13,14,70
798,13,33,194
799,13,16,683
800,13,28,693
801,6,29,663
802,6,35,140
803,6,44,354
804,6,43,792
805,6,21,355
806,6,32,277
807,6,2,420
808,6,24,272
809,6,30,649
810,6,3,511
811,6,25,581
812,6,23,702
813,6,1,259
814,6,5,206
815,6,12,393
816,6,14,547
817,6,33,591
818,6,16,416
819,6,28,281
820,29,35,340
821,29,44,381
822,29,43,424
823,29,21,416
824,29,32,108
825,29,2,71
826,29,24,479
827,29,30,526
828,29,3,373
829,29,25,442
830,29,23,297
831,29,1,383
832,29,5,675
833,29,12,411
834,29,14,334
835,29,33,432
836,29,16,426
837,29,28,330
838,35,44,237
839,35,43,573
840,35,21,354
841,35,32,409
842,35,2,726
843,35,24,215
844,35,30,198
845,35,3,243
846,35,25,709
847,35,23,191
848,35,1,780
849,35,5,761
850,35,12,436
851,35,14,195
852,35,33,672
853,35,16,269
854,35,28,514
855,44,43,615
856,44,21,521
857,44,32,179
858,44,2,334
859,44,24,118
860,44,30,143
861,44,3,271
862,44,25,633
863,44,23,252
864,44,1,482
865,44,5,128
866,44,12,601
867,44,14,778
868,44,33,522
869,44,16,347
870,44,28,135
871,43,21,276
872,43,32,413
873,43,2,502
874,43,24,574
875,43,30,492
876,43,3,487
877,43,25,321
878,43,23,654
879,43,1,622
880,43,5,270
881,43,12,170
882,43,14,642
883,43,33,93
884,43,16,719
885,43,28,190
886,21,32,655
887,21,2,264
888,21,24,676
889,21,30,123
890,21,3,607
891,21,25,716
892,21,23,493
893,21,1,703
894,21,5,314
895,21,12,576
896,21,14,241
897,21,33,69
898,21,16,208
899,21,28,742
900,32,2,322
901,32,24,439
902,32,30,334
903,32,3,362
904,32,25,181
905,32,23,137
906,32,1,189
907,32,5,518
908,32,12,432
909,32,14,498
910,32,33,694
911,32,16,643
912,32,28,160
913,2,24,105
914,2,30,230
915,2,3,546
916,2,25,222
917,2,23,329
918,2,1,247
919,2,5,499
920,2,12,205
921,2,14,290
922,2,33,246
923,2,16,491
924,2,28,612
925,24,30,284
926,24,3,356
927,24,25,694
928,24,23,479
929,24,1,190
930,24,5,535
931,24,12,631
932,24,14,457
933,24,33,427
934,24,16,342
935,24,28,138
936,30,3,168
937,30,25,309
938,30,23,549
939,30,1,742
940,30,5,383
941,30,12,783
942,30,14,351
943,30,33,517
944,30,16,546
945,30,28,252
946,3,25,651
947,3,23,589
948,3,1,292
949,3,5,235
950,3,12,324
951,3,14,107
952,3,33,578
953,3,16,523
954,3,28,229
955,25,23,220
956,25,1,253
957,25,5,591
958,25,12,711
959,25,14,397
960,25,33,689
961,25,16,291
962,25,28,288
963,23,1,163
964,23,5,100
965,23,12,190
966,23,14,786
967,23,33,596
968,23,16,546
969,23,28,685
970,1,5,607
971,1,12,349
972,1,14,117
973,1,33,233
974,1,16,182
975,1,28,531
976,5,12,351
977,5,14,303
978,5,33,701
979,5,16,552
980,5,28,706
981,12,14,401
982,12,33,332
983,12,16,402
984,12,28,769
985,14,33,614
986,14,16,477
987,14,28,108
988,33,16,273
989,33,28,420
990,16,28,149
991,28,16,677
992,28,33,590
993,28,14,459
994,28,12,296
995,28,5,587
996,28,1,591
997,28,23,257
998,28,25,108
999,28,3,500
1000,28,30,312
1001,28,24,214
1002,28,2,724
1003,28,32,321
1004,28,21,266
1005,28,43,299
1006,28,44,648
1007,28,35,85
1008,28,29,687
1009,28,6,486
1010,28,13,422
1011,28,31,797
1012,28,11,780
1013,28,40,179
1014,28,42,296
1015,28,15,69
1016,28,27,798
1017,28,4,388
1018,28,41,170
1019,28,7,89
1020,28,37,626
1021,28,39,718
1022,28,8,784
1023,28,20,176
1024,28,26,497
1025,28,18,87
1026,28,36,116
1027,28,9,705
1028,28,38,219
1029,28,19,543
1030,28,22,755
1031,28,34,348
1032,28,45,170
1033,28,10,797
1034,28,17,362
1035,16,33,417
1036,16,14,320
1037,16,12,341
1038,16,5,416
1039,16,1,422
1040,16,23,105
1041,16,25,497
1042,16,3,381
1043,16,30,355
1044,16,24,304
1045,16,2,288
1046,16,32,780
1047,16,21,504
1048,16,43,401
1049,16,44,195
1050,16,35,229
1051,16,29,110
1052,16,6,633
1053,16,13,768
1054,16,31,400
1055,16,11,171
1056,16,40,105
1057,16,42,294
1058,16,15,397
1059,16,27,96
1060,16,4,616
1061,16,41,281
1062,16,7,460
1063,16,37,92
1064,16,39,291
1065,16,8,61
1066,16,20,537
1067,16,26,612
1068,16,18,722
1069,16,36,685
1070,16,9,402
1071,16,38,738
1072,16,19,141
1073,16,22,75
1074,16,34,526
1075,16,45,104
1076,16,10,433
1077,16,17,186
1078,33,14,344
1079,33,12,739
1080,33,5,284
1081,33,1,122
1082,33,23,270
1083,33,25,142
1084,33,3,281
1085,33,30,582
1086,33,24,143
1087,33,2,712
1088,33,32,687
1089,33,21,742
1090,33,43,370
1091,33,44,500
1092,33,35,798
1093,33,29,669
1094,33,6,435
1095,33,13,535
1096,33,31,347
1097,33,11,691
1098,33,40,378
1099,33,42,276
1100,33,15,97
1101,33,27,285
1102,33,4,467
1103,33,41,538
1104,33,7,601
1105,33,37,558
1106,33,39,394
1107,33,8,530
1108,33,20,348
1109,33,26,615
1110,33,18,343
1111,33,36,325
1112,33,9,358
1113,33,38,793
1114,33,19,528
1115,33,22,75
1116,33,34,338
1117,33,45,117
1118,33,10,722
1119,33,17,346
1120,14,12,284
1121,14,5,517
1122,14,1,332
1123,14,23,238
1124,14,25,260
1125,14,3,653
1126,14,30,287
1127,14,24,83
1128,14,2,84
1129,14,32,444
1130,14,21,402
1131,14,43,172
1132,14,44,225
1133,14,35,527
1134,14,29,438
1135,14,6,689
1136,14,13,600
1137,14,31,165
1138,14,11,755
1139,14,40,174
1140,14,42,94
1141,14,15,788
1142,14,27,227
1143,14,4,359
1144,14,41,163
1145,14,7,436
1146,14,37,393
1147,14,39,486
1148,14,8,411
1149,14,20,281
1150,14,26,80
1151,14,18,711
1152,14,36,189
1153,14,9,188
1154,14,38,631
1155,14,19,718
1156,14,22,127
1157,14,34,504
1158,14,45,194
1159,14,10,631
1160,14,17,216
1161,12,5,316
1162,12,1,755
1163,12,23,648
1164,12,25,83
1165,12,3,751
1166,12,30,393
1167,12,24,785
1168,12,2,301
1169,12,32,620
1170,12,21,582
1171,12,43,271
1172,12,44,283
1173,12,35,376
1174,12,29,72
1175,12,6,258
1176,12,13,143
1177,12,31,141
1178,12,11,766
1179,12,40,464
1180,12,42,96
1181,12,15,200
1182,12,27,103
1183,12,4,287
1184,12,41,447
1185,12,7,602
1186,12,37,701
1187,12,39,285
1188,12,8,521
1189,12,20,576
1190,12,26,474
1191,12,18,295
1192,12,36,743
1193,12,9,313
1194,12,38,650
1195,12,19,477
1196,12,22,700
1197,12,34,180
1198,12,45,760
1199,12,10,406
1200,12,17,209
1201,5,1,275
1202,5,23,532
1203,5,25,699
1204,5,3,305
1205,5,30,517
1206,5,24,703
1207,5,2,193
1208,5,32,437
1209,5,21,624
1210,5,43,449
1211,5,44,783
1212,5,35,748
1213,5,29,168
1214,5,6,81
1215,5,13,507
1216,5,31,710
1217,5,11,501
1218,5,40,60
1219,5,42,592
1220,5,15,555
1221,5,27,432
1222,5,4,620
1223,5,41,258
1224,5,7,684
1225,5,37,604
1226,5,39,76
1227,5,8,792
1228,5,20,786
1229,5,26,673
1230,5,18,250
1231,5,36,162
1232,5,9,206
1233,5,38,532
1234,5,19,522
1235,5,22,470
1236,5,34,552
1237,5,45,685
1238,5,10,572
1239,5,17,243
1240,1,23,563
1241,1,25,433
1242,1,3,609
1243,1,30,697
1244,1,24,759
1245,1,2,231
1246,1,32,256
1247,1,21,468
1248,1,43,780
1249,1,44,663
1250,1,35,631
1251,1,29,583
1252,1,6,334
1253,1,13,253
1254,1,31,112
1255,1,11,703
1256,1,40,400
1257,1,42,491
1258,1,15,358
1259,1,27,486
1260,1,4,778
1261,1,41,512
1262,1,7,696
1263,1,37,721
1264,1,39,339
1265,1,8,213
1266,1,20,712
1267,1,26,701
1268,1,18,156
1269,1,36,105
1270,1,9,662
1271,1,38,671
1272,1,19,560
1273,1,22,187
1274,1,34,417
1275,1,45,213
1276,1,10,413
1277,1,17,293
1278,23,25,147
1279,23,3,768
1280,23,30,660
1281,23,24,415
1282,23,2,191
1283,23,32,170
1284,23,21,227
1285,23,43,433
1286,23,44,550
1287,23,35,120
1288,23,29,710
1289,23,6,430
1290,23,13,231
1291,23,31,664
1292,23,11,322
1293,23,40,142
1294,23,42,475
1295,23,15,112
1296,23,27,326
1297,23,4,571
1298,23,41,333
1299,23,7,646
1300,23,37,355
1301,23,39,454
1302,23,8,561
1303,23,20,653
1304,23,26,418
1305,23,18,448
1306,23,36,123
1307,23,9,71
1308,23,38,392
1309,23,19,69
1310,23,22,418
1311,23,34,340
1312,23,45,399
1313,23,10,593
1314,23,17,296
1315,25,3,205
1316,25,30,172
1317,25,24,464
1318,25,2,452
1319,25,32,511
1320,25,21,335
1321,25,43,756
1322,25,44,595
1323,25,35,422
1324,25,29,571
1325,25,6,778
1326,25,13,250
1327,25,31,457
1328,25,11,383
1329,25,40,138
1330,25,42,653
1331,25,15,783
1332,25,27,689
1333,25,4,354
1334,25,41,376
1335,25,7,190
1336,25,37,595
1337,25,39,68
1338,25,8,607
1339,25,20,557
1340,25,26,199
1341,25,18,502
1342,25,36,78
1343,25,9,756
1344,25,38,292
1345,25,19,617
1346,25,22,465
1347,25,34,505
1348,25,45,225
1349,25,10,144
1350,25,17,327
1351,3,30,234
1352,3,24,526
1353,3,2,778
1354,3,32,694
1355,3,21,495
1356,3,43,76
1357,3,44,572
1358,3,35,663
1359,3,29,631
1360,3,6,659
1361,3,13,776
1362,3,31,675
1363,3,11,198
1364,3,40,95
1365,3,42,101
1366,3,15,561
1367,3,27,230
1368,3,4,216
1369,3,41,756
1370,3,7,640
1371,3,37,416
1372,3,39,175
1373,3,8,230
1374,3,20,613
1375,3,26,435
1376,3,18,135
1377,3,36,436
1378,3,9,465
1379,3,38,530
1380,3,19,300
1381,3,22,794
1382,3,34,75
1383,3,45,571
1384,3,10,177
1385,3,17,321
1386,30,24,84
1387,30,2,548
1388,30,32,675
1389,30,21,752
1390,30,43,225
1391,30,44,503
1392,30,35,303
1393,30,29,520
1394,30,6,185
1395,30,13,179
1396,30,31,333
1397,30,11,605
1398,30,40,593
1399,30,42,434
1400,30,15,383
1401,30,27,727
1402,30,4,579
1403,30,41,784
1404,30,7,403
1405,30,37,415
1406,30,39,74
1407,30,8,475
1408,30,20,535
1409,30,26,268
1410,30,18,675
1411,30,36,406
1412,30,9,508
1413,30,38,143
1414,30,19,116
1415,30,22,79
1416,30,34,688
1417,30,45,450
1418,30,10,154
1419,30,17,371
1420,24,2,651
1421,24,32,447
1422,24,21,190
1423,24,43,419
1424,24,44,730
1425,24,35,380
1426,24,29,595
1427,24,6,482
1428,24,13,391
1429,24,31,292
1430,24,11,700
1431,24,40,147
1432,24,42,268
1433,24,15,345
1434,24,27,271
1435,24,4,298
1436,24,41,309
1437,24,7,391
1438,24,37,723
1439,24,39,516
1440,24,8,758
1441,24,20,97
1442,24,26,781
1443,24,18,86
1444,24,36,485
1445,24,9,82
1446,24,38,627
1447,24,19,146
1448,24,22,481
1449,24,34,562
1450,24,45,234
1451,24,10,148
1452,24,17,688
1453,2,32,401
1454,2,21,105
1455,2,43,670
1456,2,44,164
1457,2,35,733
1458,2,29,664
1459,2,6,317
1460,2,13,297
1461,2,31,143
1462,2,11,559
1463,2,40,508
1464,2,42,277
1465,2,15,521
1466,2,27,476
1467,2,4,701
1468,2,41,76
1469,2,7,175
1470,2,37,417
1471,2,39,722
1472,2,8,152
1473,2,20,461
1474,2,26,386
1475,2,18,596
1476,2,36,780
1477,2,9,568
1478,2,38,385
1479,2,19,236
1480,2,22,355
1481,2,34,465
1482,2,45,725
1483,2,10,388
1484,2,17,498
1485,32,21,632
1486,32,43,164
1487,32,44,481
1488,32,35,627
1489,32,29,726
1490,32,6,189
1491,32,13,769
1492,32,31,64
1493,32,11,543
1494,32,40,201
1495,32,42,637
1496,32,15,508
1497,32,27,761
1498,32,4,689
1499,32,41,446
1500,32,7,523
1501,32,37,224
1502,32,39,708
1503,32,8,463
1504,32,20,361
1505,32,26,427
1506,32,18,400
1507,32,36,399
1508,32,9,124
1509,32,38,683
1510,32,19,239
1511,32,22,572
1512,32,34,787
1513,32,45,423
1514,32,10,614
1515,32,17,439
1516,21,43,500
1517,21,44,796
1518,21,35,652
1519,21,29,760
1520,21,6,777
1521,21,13,406
1522,21,31,795
1523,21,11,794
1524,21,40,255
1525,21,42,497
1526,21,15,594
1527,21,27,272
1528,21,4,181
1529,21,41,422
1530,21,7,346
1531,21,37,197
1532,21,39,678
1533,21,8,290
1534,21,20,456
1535,21,26,463
1536,21,18,683
1537,21,36,181
1538,21,9,557
1539,21,38,202
1540,21,19,212
1541,21,22,160
1542,21,34,422
1543,21,45,81
1544,21,10,137
1545,21,17,478
1546,43,44,572
1547,43,35,283
1548,43,29,290
1549,43,6,269
1550,43,13,259
1551,43,31,683
1552,43,11,798
1553,43,40,411
1554,43,42,426
1555,43,15,249
1556,43,27,479
1557,43,4,785
1558,43,41,741
1559,43,7,533
1560,43,37,116
1561,43,39,781
1562,43,8,639
1563,43,20,318
1564,43,26,618
1565,43,18,155
1566,43,36,128
1567,43,9,197
1568,43,38,581
1569,43,19,640
1570,43,22,334
1571,43,34,173
1572,43,45,69
1573,43,10,738
1574,43,17,760
1575,44,35,685
1576,44,29,666
1577,44,6,446
1578,44,13,295
1579,44,31,285
1580,44,11,529
1581,44,40,596
1582,44,42,213
1583,44,15,149
1584,44,27,761
1585,44,4,73
1586,44,41,85
1587,44,7,644
1588,44,37,230
1589,44,39,132
1590,44,8,716
1591,44,20,766
1592,44,26,494
1593,44,18,745
1594,44,36,500
1595,44,9,659
1596,44,38,428
1597,44,19,557
1598,44,22,162
1599,44,34,537
1600,44,45,765
1601,44,10,357
1602,44,17,283
1603,35,29,659
1604,35,6,210
1605,35,13,498
1606,35,31,70
1607,35,11,483
1608,35,40,387
1609,35,42,172
1610,35,15,156
1611,35,27,205
1612,35,4,795
1613,35,41,640
1614,35,7,193
1615,35,37,660
1616,35,39,730
1617,35,8,787
1618,35,20,718
1619,35,26,417
1620,35,18,319
1621,35,36,479
1622,35,9,723
1623,35,38,770
1624,35,19,65
1625,35,22,162
1626,35,34,777
1627,35,45,562
1628,35,10,732
1629,35,17,775
1630,29,6,453
1631,29,13,626
1632,29,31,267
1633,29,11,655
1634,29,40,492
1635,29,42,429
1636,29,15,346
1637,29,27,796
1638,29,4,494
1639,29,41,145
1640,29,7,611
1641,29,37,510
1642,29,39,158
1643,29,8,415
1644,29,20,230
1645,29,26,155
1646,29,18,138
1647,29,36,783
1648,29,9,553
1649,29,38,762
1650,29,19,114
1651,29,22,201
1652,29,34,220
1653,29,45,224
1654,29,10,63
1655,29,17,626
1656,6,13,244
1657,6,31,487
1658,6,11,627
1659,6,40,296
1660,6,42,504
1661,6,15,276
1662,6,27,82
1663,6,4,176
1664,6,41,324
1665,6,7,349
1666,6,37,107
